	0
我院超声造影	[['我院超声造影', '我院', '超声造影', 0.0006565988181221273], ['我院超声造影', '我院超声', '造影', 0.01164021164021164]]
我院超声提示双胎之一	[['我院超声提示双胎之一', '我院超声提示', '双胎之一', 0.014035087719298246]]
我院超声提示双绒毛膜双胎	[['我院超声提示双绒毛膜双胎', '我', '院超声提示双绒毛膜双胎', 0.02435897435897436]]
我院超声提示	[['我院超声提示', '我院', '超声提示', 0.0001247537754432042], ['我院超声提示', '我院超声', '提示', 0.0015025701858442072]]
我院超声	[['我院超声', '我院', '超声', 2.6334177197411525e-05]]
我院诊治	[['我院诊治', '我院', '诊治', 1.513436992125471e-05], ['我院诊治', '我', '院诊治', 0.0045138888888888885]]
我院诊断为胃炎	[['我院诊断为胃炎', '我院诊断为', '胃炎', 0.00011132882080513003], ['我院诊断为胃炎', '我院', '诊断为胃炎', 0.0004689991558015196]]
我院诊断为慢性阻塞	[['我院诊断为慢性阻塞', '我院诊断为', '慢性阻塞', 0.00037663948954271535], ['我院诊断为慢性阻塞', '我院', '诊断为慢性阻塞', 0.000507371814003462]]
我院诊断为	[['我院诊断为', '我院', '诊断为', 1.5391182007048612e-05], ['我院诊断为', '我院诊断', '为', 0.0002983420704939692], ['我院诊断为', '我', '院诊断为', 0.012962962962962963]]
我院诊断	[['我院诊断', '我院', '诊断', 9.500625985689945e-06], ['我院诊断', '我', '院诊断', 0.00125]]
我院行输卵管造影	[['我院行输卵管造影', '我院', '行输卵管造影', 0.000477526413179729], ['我院行输卵管造影', '我院行', '输卵管造影', 0.000814000814000814]]
我院行清宫术	[['我院行清宫术', '我院', '行清宫术', 3.7271456090186983e-06], ['我院行清宫术', '我院行', '清宫术', 0.00019124115509657678]]
我院行宫腔镜检查提示内膜	[['我院行宫腔镜检查提示内膜', '我院行宫腔镜检查', '提示内膜', 0.02926829268292683]]
我院行宫腔镜检查	[['我院行宫腔镜检查', '我院', '行宫腔镜检查', 0.00023409175254788888], ['我院行宫腔镜检查', '我院行', '宫腔镜检查', 0.0011067919231184538], ['我院行宫腔镜检查', '我院行宫腔镜', '检查', 0.0011716963877457705]]
我院行宫腔镜	[['我院行宫腔镜', '我院', '行宫腔镜', 0.0002918216969431677], ['我院行宫腔镜', '我院行', '宫腔镜', 0.00035470426531879044]]
我院行人流术	[['我院行人流术', '我院', '行人流术', 1.0799322666482359e-05], ['我院行人流术', '我院行', '人流术', 0.0002775002775002775]]
我院行	[['我院行', '我院', '行', 1.7121575141429647e-05], ['我院行', '我', '院行', 0.0175]]
我院继续治疗	[['我院继续治疗', '我院', '继续治疗', 1.570810569670161e-05]]
我院精液检查正常	[['我院精液检查正常', '我院', '精液检查正常', 5.642646093237032e-05], ['我院精液检查正常', '我院精液检查', '正常', 0.00016354445435622957]]
我院精液检查提示弱精症	[['我院精液检查提示弱精症', '我院', '精液检查提示弱精症', 0.0005555836153341078], ['我院精液检查提示弱精症', '我院精液检查提示', '弱精症', 0.013784461152882205], ['我院精液检查提示弱精症', '我院精液检查', '提示弱精症', 0.15714285714285714]]
我院精液检查提示	[['我院精液检查提示', '我院', '精液检查提示', 0.00011490479317137229], ['我院精液检查提示', '我院精液检查', '提示', 0.00166073546856465]]
我院精液检查	[['我院精液检查', '我院', '精液检查', 4.263628689104723e-05]]
我院精液分析正常	[['我院精液分析正常', '我院精液分析', '正常', 1.3938447814451383e-05], ['我院精液分析正常', '我院', '精液分析正常', 0.00023174075933722144]]
我院精液分析	[['我院精液分析', '我院', '精液分析', 4.428063683858393e-05]]
我院确诊	[['我院确诊', '我院', '确诊', 3.874340852273422e-05], ['我院确诊', '我', '院确诊', 0.017592592592592594]]
我院治疗后	[['我院治疗后', '我院治疗', '后', 2.4878804680058573e-05]]
我院治疗	[['我院治疗', '我院', '治疗', 1.1091196252062962e-06], ['我院治疗', '我', '院治疗', 0.0020833333333333333]]
我院检查衣原体	[['我院检查衣原体', '我院', '检查衣原体', 9.379983116030391e-05], ['我院检查衣原体', '我院检查', '衣原体', 0.0012007204322593557]]
我院检查结果示	[['我院检查结果示', '我院', '检查结果示', 0.0015320639089516305], ['我院检查结果示', '我院检查结果', '示', 0.0037546933667083854], ['我院检查结果示', '我院检查', '结果示', 0.13815789473684212]]
我院检查结果	[['我院检查结果', '我院', '检查结果', 0.0003830159772379076], ['我院检查结果', '我院检查', '结果', 0.001417004048582996]]
我院检查	[['我院检查', '我院', '检查', 5.7043335822224146e-06], ['我院检查', '我', '院检查', 0.00811965811965812]]
我院查血	[['我院查血', '我院', '查血', 8.46132497580061e-06], ['我院查血', '我院查', '血', 1.9593090692498196e-05]]
我院查性激素正常	[['我院查性激素正常', '我院查性激素', '正常', 0.000473907225691347], ['我院查性激素正常', '我院', '查性激素正常', 0.002232435981615233], ['我院查性激素正常', '我院查', '性激素正常', 0.10613943808532779]]
我院查性激素提示	[['我院查性激素提示', '我院查性激素', '提示', 0.00022241992882562276], ['我院查性激素提示', '我院查', '性激素提示', 0.01488833746898263]]
我院查性激素	[['我院查性激素', '我院', '查性激素', 0.000456764395215393], ['我院查性激素', '我院查', '性激素', 0.00482363581549593]]
我院查	[['我院查', '我院', '查', 1.1813443622626784e-05], ['我院查', '我', '院查', 0.028703703703703703]]
我院普通	[['我院普通', '我院', '普通', 0.0003939592908732764]]
我院急诊就诊	[['我院急诊就诊', '我院急诊', '就诊', 4.5206496819400046e-05], ['我院急诊就诊', '我院', '急诊就诊', 6.963926858871048e-05]]
我院急诊予	[['我院急诊予', '我院急诊', '予', 9.597186872583908e-06], ['我院急诊予', '我院', '急诊予', 0.0001492270041186653]]
我院急诊	[['我院急诊', '我院', '急诊', 0.000178548801419175], ['我院急诊', '我', '院急诊', 0.17222222222222222]]
我院彩超	[['我院彩超', '我院', '彩超', 0.0002716960626712251]]
我院已行	[['我院已行', '我院', '已行', 1.0624576345018242e-05]]
我院就诊	[['我院就诊', '我院', '就诊', 3.5097474362083684e-05], ['我院就诊', '我', '院就诊', 0.003987455197132617]]
我院宫腔镜行	[['我院宫腔镜行', '我院宫腔镜', '行', 8.623068432671082e-05]]
我院宫腔镜检查提示宫颈内	[['我院宫腔镜检查提示宫颈内', '我院', '宫腔镜检查提示宫颈内', 0.0006565988181221273], ['我院宫腔镜检查提示宫颈内', '我院宫腔镜检查提示', '宫颈内', 0.007407407407407408]]
我院宫腔镜检查提示宫腔粘连	[['我院宫腔镜检查提示宫腔粘连', '我院', '宫腔镜检查提示宫腔粘连', 0.00040406081115207837], ['我院宫腔镜检查提示宫腔粘连', '我院宫腔镜检查提示宫腔', '粘连', 0.0021231422505307855], ['我院宫腔镜检查提示宫腔粘连', '我院宫腔镜检查提示', '宫腔粘连', 0.0026936026936026937], ['我院宫腔镜检查提示宫腔粘连', '我院宫腔镜检查', '提示宫腔粘连', 0.010230179028132993]]
我院宫腔镜检查提示宫腔形态正常	[['我院宫腔镜检查提示宫腔形态正常', '我院宫腔镜检查提示', '宫腔形态正常', 0.035416666666666666], ['我院宫腔镜检查提示宫腔形态正常', '我院宫腔镜检查提示宫腔', '形态正常', 0.07083333333333333], ['我院宫腔镜检查提示宫腔形态正常', '我院宫腔镜检查', '提示宫腔形态正常', 0.1]]
我院宫腔镜检查提示宫腔	[['我院宫腔镜检查提示宫腔', '我院', '宫腔镜检查提示宫腔', 0.0013131976362442547], ['我院宫腔镜检查提示宫腔', '我院宫腔镜检查提示', '宫腔', 0.0023054755043227667], ['我院宫腔镜检查提示宫腔', '我院宫腔镜检查', '提示宫腔', 0.03208556149732621]]
我院宫腔镜检查提示子宫内膜息肉样增生	[['我院宫腔镜检查提示子宫内膜息肉样增生', '我院宫腔镜检查提示', '子宫内膜息肉样增生', 0.02631578947368421], ['我院宫腔镜检查提示子宫内膜息肉样增生', '我院宫腔镜检查提示子宫内膜', '息肉样增生', 0.046296296296296294]]
我院宫腔镜检查提示子宫内膜	[['我院宫腔镜检查提示子宫内膜', '我院宫腔镜检查提示', '子宫内膜', 0.0012448132780082987]]
我院宫腔镜检查提示	[['我院宫腔镜检查提示', '我院', '宫腔镜检查提示', 0.00032829940906106366], ['我院宫腔镜检查提示', '我院宫腔镜检查', '提示', 0.0005233410090014653], ['我院宫腔镜检查提示', '我院宫腔镜', '检查提示', 0.015060240963855422]]
我院宫腔镜检查	[['我院宫腔镜检查', '我院', '宫腔镜检查', 7.593319665357936e-05], ['我院宫腔镜检查', '我院宫腔镜', '检查', 0.001295534217344917]]
我院宫腔镜下	[['我院宫腔镜下', '我院宫腔镜', '下', 0.00034626038781163435]]
我院宫腔镜	[['我院宫腔镜', '我院', '宫腔镜', 2.2008898931467956e-05]]
我院定期产检	[['我院定期产检', '我院', '定期产检', 0.00038457930775724603]]
我院复查	[['我院复查', '我院', '复查', 4.882843354364027e-06]]
我院住院诊治	[['我院住院诊治', '我院住院', '诊治', 0.0008865248226950354]]
我院住院治疗	[['我院住院治疗', '我院', '住院治疗', 2.1527830102364832e-05], ['我院住院治疗', '我院住院', '治疗', 0.00011261261261261261], ['我院住院治疗', '我', '院住院治疗', 0.0031746031746031746]]
我院住院	[['我院住院', '我院', '住院', 1.965864724916549e-05], ['我院住院', '我', '院住院', 0.006944444444444444]]
我院会诊	[['我院会诊', '我院', '会诊', 0.00032829940906106366]]
我院产检	[['我院产检', '我院', '产检', 3.0505697302134237e-05]]
我院予	[['我院予', '我院', '予', 3.516237869272371e-06], ['我院予', '我', '院予', 0.0026041666666666665]]
我科行	[['我科行', '我科', '行', 2.1046133123807386e-05]]
我科就诊	[['我科就诊', '我科', '就诊', 5.4291579715308526e-05], ['我科就诊', '我', '科就诊', 0.003703703703703704]]
我科住院	[['我科住院', '我科', '住院', 0.00013532257518860584], ['我科住院', '我', '科住院', 0.005555555555555556]]
我科会诊	[['我科会诊', '我科', '会诊', 0.0009416195856873823]]
成形术	[['成形术', '成形', '术', 0.000123677494069102]]
成形大便	[['成形大便', '成形', '大便', 8.919715425399068e-06]]
成形便	[['成形便', '成形', '便', 4.004906009862081e-05]]
成功受孕	[['成功受孕', '成功', '受孕', 0.0011238869196853116]]
懒言语	[['懒言语', '懒言', '语', 0.0013477088948787063], ['懒言语', '懒', '言语', 0.011904761904761904]]
慢阻肺病史	[['慢阻肺病史', '慢阻肺', '病史', 2.094570872299001e-05]]
慢肾衰史	[['慢肾衰史', '慢肾衰', '史', 2.6005096999011805e-05]]
慢肾衰	[['慢肾衰', '慢', '肾衰', 0.013574660633484163]]
慢支肺气	[['慢支肺气', '慢支', '肺气', 0.0007838386717497417]]
慢支炎史	[['慢支炎史', '慢支炎', '史', 8.668365666337268e-05], ['慢支炎史', '慢支', '炎史', 0.00042562247286656737], ['慢支炎史', '慢', '支炎史', 0.005656108597285068]]
慢支炎	[['慢支炎', '慢支', '炎', 6.729927989770509e-05], ['慢支炎', '慢', '支炎', 0.0027149321266968325]]
慢性阻塞	[['慢性阻塞', '慢性', '阻塞', 0.006990944731637928], ['慢性阻塞', '慢', '性阻塞', 0.3315508021390374]]
慢性阑尾炎病史	[['慢性阑尾炎病史', '慢性阑尾炎', '病史', 3.158479886800081e-05], ['慢性阑尾炎病史', '慢性', '阑尾炎病史', 0.0002735529051318525]]
慢性阑尾炎	[['慢性阑尾炎', '慢性', '阑尾炎', 9.3789567473778e-05]]
慢性萎缩性胃炎	[['慢性萎缩性胃炎', '慢性', '萎缩性胃炎', 0.000627562547067191]]
慢性荨麻疹	[['慢性荨麻疹', '慢性', '荨麻疹', 0.0002667140825035562], ['慢性荨麻疹', '慢', '性荨麻疹', 0.025452488687782805]]
慢性膀胱炎	[['慢性膀胱炎', '慢性', '膀胱炎', 0.0002963489805595069], ['慢性膀胱炎', '慢', '性膀胱炎', 0.0006114711997064938]]
慢性胆囊炎病史	[['慢性胆囊炎病史', '慢性胆囊炎', '病史', 1.1370527592480291e-05], ['慢性胆囊炎病史', '慢性', '胆囊炎病史', 6.7736909842173e-05]]
慢性胆囊炎史	[['慢性胆囊炎史', '慢性胆囊炎', '史', 9.751911374629427e-06], ['慢性胆囊炎史', '慢性', '胆囊炎史', 0.00012700670595407437]]
慢性胆囊炎	[['慢性胆囊炎', '慢性', '胆囊炎', 0.00013877805918884224]]
慢性胃肠炎	[['慢性胃肠炎', '慢性', '胃肠炎', 7.408724513987672e-05], ['慢性胃肠炎', '慢性胃', '肠炎', 0.027777777777777776]]
慢性胃窦炎	[['慢性胃窦炎', '慢性', '胃窦炎', 0.0001077632656580025]]
慢性胃炎等病史	[['慢性胃炎等病史', '慢性胃炎', '等病史', 3.4833253216850934e-06]]
慢性胃炎病史	[['慢性胃炎病史', '慢性胃炎', '病史', 1.5407218960000393e-05], ['慢性胃炎病史', '慢性', '胃炎病史', 0.0006626436832386489], ['慢性胃炎病史', '慢', '性胃炎病史', 0.021894613924974455], ['慢性胃炎病史', '慢性胃', '炎病史', 0.2777777777777778]]
慢性胃炎史	[['慢性胃炎史', '慢性胃炎', '史', 2.4419420352730598e-05], ['慢性胃炎史', '慢性', '胃炎史', 0.0006442975483223161], ['慢性胃炎史', '慢', '性胃炎史', 0.03484162895927602], ['慢性胃炎史', '慢性胃', '炎史', 0.20810810810810812]]
慢性胃炎	[['慢性胃炎', '慢性', '胃炎', 0.0006544804418541129], ['慢性胃炎', '慢', '性胃炎', 0.011168449885742823], ['慢性胃炎', '慢性胃', '炎', 0.1168091168091168]]
慢性胃	[['慢性胃', '慢性', '胃', 1.724909183531487e-06], ['慢性胃', '慢', '性胃', 0.0027149321266968325]]
慢性肾衰竭肾功能失代偿期	[['慢性肾衰竭肾功能失代偿期', '慢性肾衰竭', '肾功能失代偿期', 0.008620689655172414]]
慢性肾衰竭综合征	[['慢性肾衰竭综合征', '慢性', '肾衰竭综合征', 0.0006717243559348822], ['慢性肾衰竭综合征', '慢性肾衰竭', '综合征', 0.002752145054233447]]
慢性肾衰竭病史	[['慢性肾衰竭病史', '慢性肾衰竭', '病史', 1.3940876741738288e-05], ['慢性肾衰竭病史', '慢性', '肾衰竭病史', 0.002275960170697013]]
慢性肾衰竭尿毒症	[['慢性肾衰竭尿毒症', '慢性肾衰竭', '尿毒症', 0.0015287922541192458]]
慢性肾衰竭史	[['慢性肾衰竭史', '慢性肾衰竭', '史', 1.3450912240868175e-05]]
慢性肾衰竭	[['慢性肾衰竭', '慢性', '肾衰竭', 0.002062588904694168], ['慢性肾衰竭', '慢性肾', '衰竭', 0.47802197802197804]]
慢性肾衰	[['慢性肾衰', '慢性', '肾衰', 0.0022522522522522522], ['慢性肾衰', '慢性肾', '衰', 0.06643356643356643]]
慢性肾病	[['慢性肾病', '慢性', '肾病', 4.821949514188587e-05], ['慢性肾病', '慢性肾', '病', 0.00013644891693672181], ['慢性肾病', '慢', '性肾病', 0.002011060834590246]]
慢性肾炎病史	[['慢性肾炎病史', '慢性肾炎', '病史', 1.4961220516421436e-05], ['慢性肾炎病史', '慢性', '肾炎病史', 0.00035561877667140827], ['慢性肾炎病史', '慢性肾', '炎病史', 0.00641025641025641]]
慢性肾炎	[['慢性肾炎', '慢性', '肾炎', 0.0008718395815170009], ['慢性肾炎', '慢性肾', '炎', 0.002775951493900212], ['慢性肾炎', '慢', '性肾炎', 0.038210155857214684]]
慢性肾功能衰竭尿毒症	[['慢性肾功能衰竭尿毒症', '慢性肾功能衰竭', '尿毒症', 0.0005795421616922632]]
慢性肾功能衰竭	[['慢性肾功能衰竭', '慢性', '肾功能衰竭', 0.0017272912009754116]]
慢性肾功能不全	[['慢性肾功能不全', '慢性', '肾功能不全', 0.0010561520859003696], ['慢性肾功能不全', '慢性肾', '功能不全', 3.4153846153846152]]
