0	1	2
一直淋漓不尽	7	[['一直', '淋漓不尽', 5.7], ['一直淋漓', '不尽', 3431.37]]
一直淋漓不尽	7	[['一直', '淋漓不尽', 5.7], ['一直淋漓', '不尽', 3431.37]]
曾到中医就诊	7	[['曾到', '中医就诊', 1041.67]]
为阵发性钝痛	17	[['为', '阵发性钝痛', 16.3]]
逐渐缓慢增大	7	[['逐渐', '缓慢增大', 29.64]]
下后牙区疼痛	14	[['下', '后牙区疼痛', 49.72], ['下后牙', '区疼痛', 957.59]]
下后牙区疼痛	14	[['下', '后牙区疼痛', 49.72], ['下后牙', '区疼痛', 957.59]]
遂到我院就诊	45	[['遂', '到我院就诊', 128.69], ['遂到', '我院就诊', 4213.48]]
遂到我院就诊	45	[['遂', '到我院就诊', 128.69], ['遂到', '我院就诊', 4213.48]]
因暴怒而加重	31	-
流黄色粘稠涕	28	[['流', '黄色粘稠涕', 32.83], ['流黄色', '粘稠涕', 136.09], ['流黄色粘', '稠涕', 6140.35]]
流黄色粘稠涕	28	[['流', '黄色粘稠涕', 32.83], ['流黄色', '粘稠涕', 136.09], ['流黄色粘', '稠涕', 6140.35]]
流黄色粘稠涕	28	[['流', '黄色粘稠涕', 32.83], ['流黄色', '粘稠涕', 136.09], ['流黄色粘', '稠涕', 6140.35]]
诱因出现腹胀	5	[['诱因出现', '腹胀', 0.05], ['诱因', '出现腹胀', 8.53]]
诱因出现腹胀	5	[['诱因出现', '腹胀', 0.05], ['诱因', '出现腹胀', 8.53]]
臀部起皮疹伴	12	[['臀部起皮疹', '伴', 1.01], ['臀部', '起皮疹伴', 79.6], ['臀', '部起皮疹伴', 10000.0]]
臀部起皮疹伴	12	[['臀部起皮疹', '伴', 1.01], ['臀部', '起皮疹伴', 79.6], ['臀', '部起皮疹伴', 10000.0]]
臀部起皮疹伴	12	[['臀部起皮疹', '伴', 1.01], ['臀部', '起皮疹伴', 79.6], ['臀', '部起皮疹伴', 10000.0]]
测血压最高达	5	[['测血压', '最高达', 27.41], ['测', '血压最高达', 187.62]]
测血压最高达	5	[['测血压', '最高达', 27.41], ['测', '血压最高达', 187.62]]
一直服药控制	6	[['一直', '服药控制', 3.61], ['一直服药', '控制', 476.19]]
一直服药控制	6	[['一直', '服药控制', 3.61], ['一直服药', '控制', 476.19]]
服用甲状腺素	6	[['服用', '甲状腺素', 4.68]]
当地医院治疗	36	[['当地医院', '治疗', 3.27], ['当地', '医院治疗', 5911.33]]
当地医院治疗	36	[['当地医院', '治疗', 3.27], ['当地', '医院治疗', 5911.33]]
常规提示密度	27	[['常规提示', '密度', 10.52]]
刚才在家跌倒	9	[['刚才', '在家跌倒', 397.18]]
测血压收缩压	5	[['测血压', '收缩压', 27.41]]
停止肛门排气	5	[['停止', '肛门排气', 7.35]]
双侧乳房胀痛	16	[['双侧', '乳房胀痛', 4.28], ['双侧乳房', '胀痛', 29.57]]
双侧乳房胀痛	16	[['双侧', '乳房胀痛', 4.28], ['双侧乳房', '胀痛', 29.57]]
始出现上腹胀	8	[['始出现', '上腹胀', 16.17], ['始', '出现上腹胀', 24.21], ['始出现上腹', '胀', 57.14]]
始出现上腹胀	8	[['始出现', '上腹胀', 16.17], ['始', '出现上腹胀', 24.21], ['始出现上腹', '胀', 57.14]]
始出现上腹胀	8	[['始出现', '上腹胀', 16.17], ['始', '出现上腹胀', 24.21], ['始出现上腹', '胀', 57.14]]
别嘌呤醇过敏	5	[['别嘌呤醇', '过敏', 24.43]]
头孢类过敏史	6	[['头孢类过敏', '史', 1.46], ['头孢类', '过敏史', 5.76]]
头孢类过敏史	6	[['头孢类过敏', '史', 1.46], ['头孢类', '过敏史', 5.76]]
外院检查精液	14	[['外院', '检查精液', 2.34], ['外院检查', '精液', 15.89]]
外院检查精液	14	[['外院', '检查精液', 2.34], ['外院检查', '精液', 15.89]]
术后至今未来	6	[['术后至今', '未来', 170.94]]
出现全身疼痛	7	[['出现', '全身疼痛', 0.02], ['出现全身', '疼痛', 1.49], ['出现全', '身疼痛', 4375.0]]
出现全身疼痛	7	[['出现', '全身疼痛', 0.02], ['出现全身', '疼痛', 1.49], ['出现全', '身疼痛', 4375.0]]
出现全身疼痛	7	[['出现', '全身疼痛', 0.02], ['出现全身', '疼痛', 1.49], ['出现全', '身疼痛', 4375.0]]
持续约几分钟	7	[['持续约', '几分钟', 3381.64]]
子宫肌瘤手术	23	[['子宫肌瘤', '手术', 2.07], ['子宫肌', '瘤手术', 57500.0]]
子宫肌瘤手术	23	[['子宫肌瘤', '手术', 2.07], ['子宫肌', '瘤手术', 57500.0]]
小腿起皮疹伴	6	[['小腿起皮疹', '伴', 0.15], ['小腿', '起皮疹伴', 18.56]]
小腿起皮疹伴	6	[['小腿起皮疹', '伴', 0.15], ['小腿', '起皮疹伴', 18.56]]
既往月经周期	39	[['既往', '月经周期', 1.29], ['既往月经', '周期', 10.37]]
既往月经周期	39	[['既往', '月经周期', 1.29], ['既往月经', '周期', 10.37]]
宫颈粘膜慢性	14	[['宫颈粘膜', '慢性', 82.98], ['宫颈', '粘膜慢性', 131.98]]
宫颈粘膜慢性	14	[['宫颈粘膜', '慢性', 82.98], ['宫颈', '粘膜慢性', 131.98]]
帕金森氏病史	21	[['帕金森氏病', '史', 2.73]]
痛经治疗好转	6	[['痛', '经治疗好转', 0.1], ['痛经', '治疗好转', 0.27]]
痛经治疗好转	6	[['痛', '经治疗好转', 0.1], ['痛经', '治疗好转', 0.27]]
甲状腺弥漫性	5	[['甲状腺', '弥漫性', 78.91]]
反复出现腰痛	7	[['反复出现', '腰痛', 0.16], ['反复', '出现腰痛', 1.44]]
反复出现腰痛	7	[['反复出现', '腰痛', 0.16], ['反复', '出现腰痛', 1.44]]
既往有鼻窦炎	7	[['既往有', '鼻窦炎', 3.48]]
否认漏服药物	7	-
前牙牙龈反复	6	[['前牙牙龈', '反复', 6.82]]
此次月经量少	6	[['此次月经', '量少', 4.19]]
间咳嗽咯白痰	17	[['间咳嗽', '咯白痰', 0.73], ['间', '咳嗽咯白痰', 2.42]]
间咳嗽咯白痰	17	[['间咳嗽', '咯白痰', 0.73], ['间', '咳嗽咯白痰', 2.42]]
关节活动受限	17	[['关节', '活动受限', 1.95], ['关节活动', '受限', 64.28]]
关节活动受限	17	[['关节', '活动受限', 1.95], ['关节活动', '受限', 64.28]]
反复出现皮疹	10	[['反复出现', '皮疹', 0.11], ['反复', '出现皮疹', 0.16]]
反复出现皮疹	10	[['反复出现', '皮疹', 0.11], ['反复', '出现皮疹', 0.16]]
不愿与人交往	23	[['不愿与人交', '往', 2281.75], ['不愿', '与人交往', 7142.86]]
不愿与人交往	23	[['不愿与人交', '往', 2281.75], ['不愿', '与人交往', 7142.86]]
行彩超引导下	19	-
营养支持治疗	6	[['营养', '支持治疗', 439.88]]
行宫腔镜手术	13	[['行', '宫腔镜手术', 2.54], ['行宫腔镜', '手术', 29.97]]
行宫腔镜手术	13	[['行', '宫腔镜手术', 2.54], ['行宫腔镜', '手术', 29.97]]
间断阴道出血	10	[['间断', '阴道出血', 1.62]]
月经来潮一次	15	[['月经来潮', '一次', 0.56], ['月经', '来潮一次', 7.3]]
月经来潮一次	15	[['月经来潮', '一次', 0.56], ['月经', '来潮一次', 7.3]]
本院住院治疗	5	[['本院', '住院治疗', 9.44], ['本院住院', '治疗', 11.73], ['本', '院住院治疗', 336.93]]
本院住院治疗	5	[['本院', '住院治疗', 9.44], ['本院住院', '治疗', 11.73], ['本', '院住院治疗', 336.93]]
本院住院治疗	5	[['本院', '住院治疗', 9.44], ['本院住院', '治疗', 11.73], ['本', '院住院治疗', 336.93]]
癌胚抗原升高	6	-
双侧输卵管炎	27	[['双侧输卵管', '炎', 10.96], ['双侧', '输卵管炎', 251.77]]
双侧输卵管炎	27	[['双侧输卵管', '炎', 10.96], ['双侧', '输卵管炎', 251.77]]
双输卵管积液	10	[['双', '输卵管积液', 31.66], ['双输卵管', '积液', 456.62]]
双输卵管积液	10	[['双', '输卵管积液', 31.66], ['双输卵管', '积液', 456.62]]
上环术后复查	5	[['上环', '术后复查', 2.62], ['上环术', '后复查', 116.55]]
上环术后复查	5	[['上环', '术后复查', 2.62], ['上环术', '后复查', 116.55]]
前列腺电切术	13	[['前列腺电切', '术', 201.71], ['前列腺', '电切术', 1116.84]]
前列腺电切术	13	[['前列腺电切', '术', 201.71], ['前列腺', '电切术', 1116.84]]
右输尿管结石	7	[['右', '输尿管结石', 9.7], ['右输尿管', '结石', 241.05]]
右输尿管结石	7	[['右', '输尿管结石', 9.7], ['右输尿管', '结石', 241.05]]
血糖控制欠佳	13	[['血糖控制', '欠佳', 359.91]]
患者于数月前	24	[['患者于', '数月前', 3.72], ['患者于数月', '前', 21.13]]
患者于数月前	24	[['患者于', '数月前', 3.72], ['患者于数月', '前', 21.13]]
后牙咬合不适	7	[['后牙咬合', '不适', 7.77], ['后牙', '咬合不适', 17.87]]
后牙咬合不适	7	[['后牙咬合', '不适', 7.77], ['后牙', '咬合不适', 17.87]]
遂来我科诊治	5	-
右侧膝部外伤	7	[['右侧膝部', '外伤', 158.3]]
中度低氧血症	12	[['中度', '低氧血症', 1250.0]]
右下肢麻木感	5	[['右下肢麻木', '感', 3.18], ['右下肢', '麻木感', 12.1], ['右', '下肢麻木感', 33.48]]
右下肢麻木感	5	[['右下肢麻木', '感', 3.18], ['右下肢', '麻木感', 12.1], ['右', '下肢麻木感', 33.48]]
右下肢麻木感	5	[['右下肢麻木', '感', 3.18], ['右下肢', '麻木感', 12.1], ['右', '下肢麻木感', 33.48]]
体检发现梅毒	39	[['体检发现', '梅毒', 14.97], ['体检', '发现梅毒', 116.96]]
体检发现梅毒	39	[['体检发现', '梅毒', 14.97], ['体检', '发现梅毒', 116.96]]
患者要求取环	6	[['患者', '要求取环', 0.13], ['患者要求', '取环', 9.3]]
患者要求取环	6	[['患者', '要求取环', 0.13], ['患者要求', '取环', 9.3]]
月剖宫产一女	7	[['月', '剖宫产一女', 9.87], ['月剖宫产', '一女', 1286.76]]
月剖宫产一女	7	[['月', '剖宫产一女', 9.87], ['月剖宫产', '一女', 1286.76]]
中午开始出现	15	[['中午', '开始出现', 1.65], ['中午开始', '出现', 4.98]]
中午开始出现	15	[['中午', '开始出现', 1.65], ['中午开始', '出现', 4.98]]
风团伴痒数日	5	[['风团伴痒', '数日', 7.47]]
曾在外院诊断	13	[['曾在外院', '诊断', 10.77], ['曾', '在外院诊断', 15.81], ['曾在', '外院诊断', 54.82], ['曾在外', '院诊断', 1083.33], ['曾在外院诊', '断', 1203.7]]
曾在外院诊断	13	[['曾在外院', '诊断', 10.77], ['曾', '在外院诊断', 15.81], ['曾在', '外院诊断', 54.82], ['曾在外', '院诊断', 1083.33], ['曾在外院诊', '断', 1203.7]]
曾在外院诊断	13	[['曾在外院', '诊断', 10.77], ['曾', '在外院诊断', 15.81], ['曾在', '外院诊断', 54.82], ['曾在外', '院诊断', 1083.33], ['曾在外院诊', '断', 1203.7]]
曾在外院诊断	13	[['曾在外院', '诊断', 10.77], ['曾', '在外院诊断', 15.81], ['曾在', '外院诊断', 54.82], ['曾在外', '院诊断', 1083.33], ['曾在外院诊', '断', 1203.7]]
曾在外院诊断	13	[['曾在外院', '诊断', 10.77], ['曾', '在外院诊断', 15.81], ['曾在', '外院诊断', 54.82], ['曾在外', '院诊断', 1083.33], ['曾在外院诊', '断', 1203.7]]
胸部被人打伤	18	[['胸', '部被人打伤', 129.87], ['胸部', '被人打伤', 194.38]]
胸部被人打伤	18	[['胸', '部被人打伤', 129.87], ['胸部', '被人打伤', 194.38]]
子宫形态规则	6	[['子宫', '形态规则', 45.9], ['子宫形态', '规则', 122.55]]
子宫形态规则	6	[['子宫', '形态规则', 45.9], ['子宫形态', '规则', 122.55]]
少许黄白粘痰	5	[['少许', '黄白粘痰', 3.15], ['少许黄', '白粘痰', 337.38]]
少许黄白粘痰	5	[['少许', '黄白粘痰', 3.15], ['少许黄', '白粘痰', 337.38]]
提示排卵正常	7	[['提示', '排卵正常', 4.42], ['提', '示排卵正常', 386.31]]
提示排卵正常	7	[['提示', '排卵正常', 4.42], ['提', '示排卵正常', 386.31]]
全口牙龈红肿	5	[['全口牙龈', '红肿', 81.9], ['全口', '牙龈红肿', 150.06]]
全口牙龈红肿	5	[['全口牙龈', '红肿', 81.9], ['全口', '牙龈红肿', 150.06]]
患者于数周前	12	[['患者于', '数周前', 10.78], ['患者于数周', '前', 21.13]]
患者于数周前	12	[['患者于', '数周前', 10.78], ['患者于数周', '前', 21.13]]
注射破伤风针	6	[['注射', '破伤风针', 127.5], ['注射破伤风', '针', 659.34]]
注射破伤风针	6	[['注射', '破伤风针', 127.5], ['注射破伤风', '针', 659.34]]
自觉下腹坠胀	10	[['自觉', '下腹坠胀', 1.35], ['自觉下腹', '坠胀', 381.1]]
自觉下腹坠胀	10	[['自觉', '下腹坠胀', 1.35], ['自觉下腹', '坠胀', 381.1]]
下颌部起皮疹	7	[['下颌部', '起皮疹', 66.04], ['下颌', '部起皮疹', 205.52]]
下颌部起皮疹	7	[['下颌部', '起皮疹', 66.04], ['下颌', '部起皮疹', 205.52]]
给予黄体酮等	5	[['给予黄体酮', '等', 5.9]]
粉剌反复多年	8	[['粉剌反复', '多年', 20.76], ['粉剌', '反复多年', 1864.8]]
粉剌反复多年	8	[['粉剌反复', '多年', 20.76], ['粉剌', '反复多年', 1864.8]]
化脓性扁桃体	35	[['化脓性', '扁桃体', 2422.15]]
有头部外伤史	24	[['有', '头部外伤史', 2.81]]
小时余前突然	5	[['小时余前', '突然', 15.36]]
在我院行子宫	11	[['在我院行', '子宫', 3.33], ['在我院', '行子宫', 26.7]]
在我院行子宫	11	[['在我院行', '子宫', 3.33], ['在我院', '行子宫', 26.7]]
前牙松动数年	9	[['前牙松动', '数年', 7.79]]
复查精液分析	16	[['复查', '精液分析', 0.74], ['复查精液', '分析', 1666.67]]
复查精液分析	16	[['复查', '精液分析', 0.74], ['复查精液', '分析', 1666.67]]
往有类似病史	7	[['往', '有类似病史', 18.83], ['往有', '类似病史', 212.51]]
往有类似病史	7	[['往', '有类似病史', 18.83], ['往有', '类似病史', 212.51]]
左踝关节疼痛	16	[['左踝关节', '疼痛', 3.12], ['左', '踝关节疼痛', 18.75], ['左踝', '关节疼痛', 205.92]]
左踝关节疼痛	16	[['左踝关节', '疼痛', 3.12], ['左', '踝关节疼痛', 18.75], ['左踝', '关节疼痛', 205.92]]
左踝关节疼痛	16	[['左踝关节', '疼痛', 3.12], ['左', '踝关节疼痛', 18.75], ['左踝', '关节疼痛', 205.92]]
超声造影提示	13	[['超声造影', '提示', 140.19], ['超声', '造影提示', 267.38]]
超声造影提示	13	[['超声造影', '提示', 140.19], ['超声', '造影提示', 267.38]]
出现阴道少许	7	[['出现', '阴道少许', 0.61], ['出现阴道', '少许', 3.74], ['出', '现阴道少许', 9.63]]
出现阴道少许	7	[['出现', '阴道少许', 0.61], ['出现阴道', '少许', 3.74], ['出', '现阴道少许', 9.63]]
出现阴道少许	7	[['出现', '阴道少许', 0.61], ['出现阴道', '少许', 3.74], ['出', '现阴道少许', 9.63]]
中药治疗症状	12	[['中药治疗', '症状', 1.95], ['中药', '治疗症状', 153.35]]
中药治疗症状	12	[['中药治疗', '症状', 1.95], ['中药', '治疗症状', 153.35]]
患儿足月剖腹	7	[['患儿', '足月剖腹', 4.78], ['患儿足月', '剖腹', 60.64]]
患儿足月剖腹	7	[['患儿', '足月剖腹', 4.78], ['患儿足月', '剖腹', 60.64]]
小时余前突发	13	[['小时余前', '突发', 20.3], ['小时余', '前突发', 1768.71]]
小时余前突发	13	[['小时余前', '突发', 20.3], ['小时余', '前突发', 1768.71]]
深呼吸时加重	25	[['深呼吸时', '加重', 6.43], ['深呼吸', '时加重', 49.38], ['深', '呼吸时加重', 1157.41]]
深呼吸时加重	25	[['深呼吸时', '加重', 6.43], ['深呼吸', '时加重', 49.38], ['深', '呼吸时加重', 1157.41]]
深呼吸时加重	25	[['深呼吸时', '加重', 6.43], ['深呼吸', '时加重', 49.38], ['深', '呼吸时加重', 1157.41]]
开始出现畏寒	25	[['开始出现', '畏寒', 0.12], ['开始', '出现畏寒', 4.34]]
开始出现畏寒	25	[['开始出现', '畏寒', 0.12], ['开始', '出现畏寒', 4.34]]
行走活动受限	14	[['行走', '活动受限', 1.26], ['行走活动', '受限', 107.28]]
行走活动受限	14	[['行走', '活动受限', 1.26], ['行走活动', '受限', 107.28]]
双眼视力下降	57	[['双眼', '视力下降', 589.15], ['双眼视', '力下降', 26388.89]]
双眼视力下降	57	[['双眼', '视力下降', 589.15], ['双眼视', '力下降', 26388.89]]
活动后可缓解	21	[['活动后', '可缓解', 1.71], ['活动', '后可缓解', 6.83], ['活动后可', '缓解', 78.6]]
活动后可缓解	21	[['活动后', '可缓解', 1.71], ['活动', '后可缓解', 6.83], ['活动后可', '缓解', 78.6]]
活动后可缓解	21	[['活动后', '可缓解', 1.71], ['活动', '后可缓解', 6.83], ['活动后可', '缓解', 78.6]]
鳞屑伴痒反复	5	[['鳞屑伴痒', '反复', 6.25]]
莫西沙星治疗	6	-
向双下肢放射	5	[['向', '双下肢放射', 306.37]]
头孢霉素治疗	15	[['头孢霉素', '治疗', 2.67]]
胃脘隐隐灼痛	25	-
似饥而不欲食	26	-
川百止痒洗剂	16	-
肝癌介入术后	7	[['肝癌', '介入术后', 752.69]]
后牙牙肉疼痛	6	[['后牙', '牙肉疼痛', 230.5]]
地贫基因检查	11	[['地贫基因', '检查', 9.31]]
发现皮肤红疹	6	[['发现', '皮肤红疹', 3.55], ['发现皮肤', '红疹', 355.03]]
发现皮肤红疹	6	[['发现', '皮肤红疹', 3.55], ['发现皮肤', '红疹', 355.03]]
开始出现躯干	7	[['开始出现', '躯干', 0.41], ['开始', '出现躯干', 45.75]]
开始出现躯干	7	[['开始出现', '躯干', 0.41], ['开始', '出现躯干', 45.75]]
黄色稀水样便	5	[['黄色稀', '水样便', 1.74], ['黄色', '稀水样便', 4.98]]
黄色稀水样便	5	[['黄色稀', '水样便', 1.74], ['黄色', '稀水样便', 4.98]]
双侧肘部皮疹	5	[['双侧肘部', '皮疹', 7.19]]
左侧胸部撞伤	13	[['左侧', '胸部撞伤', 38.22], ['左侧胸部', '撞伤', 494.67], ['左侧胸', '部撞伤', 1662.4]]
左侧胸部撞伤	13	[['左侧', '胸部撞伤', 38.22], ['左侧胸部', '撞伤', 494.67], ['左侧胸', '部撞伤', 1662.4]]
左侧胸部撞伤	13	[['左侧', '胸部撞伤', 38.22], ['左侧胸部', '撞伤', 494.67], ['左侧胸', '部撞伤', 1662.4]]
一直避孕至今	23	[['一直避孕', '至今', 30.98], ['一直', '避孕至今', 75.9]]
一直避孕至今	23	[['一直避孕', '至今', 30.98], ['一直', '避孕至今', 75.9]]
予溴隐亭治疗	9	-
环丙沙星过敏	9	[['环丙沙星', '过敏', 11.54]]
右膝关节肿痛	10	[['右膝关节', '肿痛', 14.85], ['右膝', '关节肿痛', 175.5]]
右膝关节肿痛	10	[['右膝关节', '肿痛', 14.85], ['右膝', '关节肿痛', 175.5]]
右肘关节疼痛	14	[['右肘关节', '疼痛', 5.26], ['右肘', '关节疼痛', 93.43]]
右肘关节疼痛	14	[['右肘关节', '疼痛', 5.26], ['右肘', '关节疼痛', 93.43]]
左侧额部撞伤	12	[['左侧额部', '撞伤', 1369.86]]
出现左侧胸痛	6	[['出现', '左侧胸痛', 0.78], ['出现左侧', '胸痛', 2.59]]
出现左侧胸痛	6	[['出现', '左侧胸痛', 0.78], ['出现左侧', '胸痛', 2.59]]
上述症状反复	8	[['上述症状', '反复', 0.54], ['上述', '症状反复', 3.68]]
