	0
仍喉痛	10
外院超声检查提示胎儿	10
患儿近日出现	10
觉脐上方阵发性疼痛	10
患儿今日	10
心跳加快	10
棕色烂便	10
淡咖啡色	10
因受凉突然出现	10
冷冻胚胎	10
未愈合	10
偶伴鼻痒	10
流黄色脓性	10
病人自觉头胀	10
及异常	10
大腿皮疹伴	10
双输卵管切除术	10
眉毛	10
脐膨出	10
右上腹胀痛	10
本次月经干净后	10
卵巢巧克力囊肿剔除术	10
自觉左下后牙冷热刺激痛	10
少许点状	10
旋转感	10
排黄褐色稀烂便	10
再行	10
自理	10
否认糖尿病等其他疾病	10
垂	10
近几年来	10
药物及	10
自觉左	10
患者半小时前被人殴打致头部	10
无明显鼻塞流涕	10
胸背部起红斑	10
生殖科取卵	10
消炎灵	10
右下后牙残根	10
系统服药	10
服用优甲乐治疗	10
仍咳白痰	10
双侧肾结石术后	10
外伤及手术史	10
发现右手	10
患者缘于昨晚起	10
痛经较前	10
皮疹逐渐扩大	10
从高处坠下	10
中隔	10
间伴烧心	10
自述左下牙齿烂	10
已排卵	10
冷刺激加剧	10
居住地	10
脚拖步	10
客	10
大概	10
独处	10
呼吸时症状加重	10
现仍有少许阴道血性分泌物	10
既往有腰椎间盘突出	10
行电子	10
皮试过敏史	10
左侧宫角妊娠	10
时左上牙龈出血	10
右下肢深静脉	10
现要求取药	10
量饮白	10
体重减少	10
出现左下腹疼痛	10
装	10
浅表	10
患儿昨天凌晨出现发热	10
左下肺炎	10
内科医生	10
上举外展活动受限	10
浮感	10
油脂分泌较多	10
进食呛咳	10
清宫手术后复查	10
膀胱残余	10
外院住院	10
萝卜	10
倒在地	10
天前进食	10
晚起间	10
夜晚睡觉	10
微创	10
右下后牙区	10
患者于数日前出现右上后牙疼痛	10
伴排尿困难	10
阿托伐他汀	10
左足起皮疹	10
内分泌科	10
阑尾炎手术史	10
经期乳胀	10
觉上腹部疼痛	10
关节僵硬	10
凉油	10
双下肢麻	10
右侧输卵管结扎	10
未行唐筛	10
无明显诱因出现双侧膝关节疼痛	10
棉球	10
脉管炎	10
水疱疹	10
感冒胶囊	10
小便次数增多	10
儿童医院就诊	10
患者自觉双眼视力下降	10
暴饮暴食致脘腹胀痛	10
右侧卧位	10
小球	10
易位	10
肝病史	10
无明显诱因出现双手	10
肩关节	10
肩关节活动受限	10
舞	10
嘈杂	10
皮屑多	10
呈嗜睡	10
牌	10
以踝部	10
伴有少许头痛	10
无明显兴趣下降	10
患者昨日出现	10
口服氨氯地平	10
后遗	10
前起皮疹伴瘙痒	10
无明显诱因出现咳嗽加剧	10
左额部	10
腰部起皮疹伴痒	10
皮肤充血	10
处瘙痒	9
未行任何治疗	9
洗面奶	9
轻度升高	9
胎儿染色体检查	9
超声检查示	9
与人争执	9
自觉左眼眼	9
左下后牙区	9
与前男友同居时	9
无明显诱因出现左侧肢体麻木乏力	9
稀烂或水样	9
间有少许粘黄痰	9
前列腺手术史	9
下午起皮疹	9
伴有痰音	9
肠溶胶囊	9
后自愈	9
提示双侧通畅	9
无明显诱因出现颈肩	9
干涸	9
不渴饮	9
推拿	9
放化疗后	9
曾在外院查	9
无昏迷等	9
前牙牙龈红肿	9
左侧腰腹部疼痛	9
路边	9
疖	9
觉心慌	9
觉上腹部不适感	9
可改善	9
四肢末端	9
开髓治疗	9
未见胎芽	9
阳萎	9
慢支炎	9
天前开始出现头痛	9
自行服用中药	9
脖子	9
左侧肩部	9
绒毛染色体检查正常	9
性钙	9
抗过敏处理	9
无明显诱因出现左上肢麻木	9
移植肾功能	9
不慎摔伤头部	9
患者半小时前开始出现上腹痛	9
美托洛尔缓释片	9
左侧宫角处	9
稽流	9
以上症状	9
肺功能检查	9
十十	9
右上后牙曾	9
消极	9
伴侣	9
悲观	9
偶伴视物旋转感	9
进食后好转	9
左侧颞部搏动样	9
予吸刮内膜送检	9
均可见	9
昨晚起间歇哭闹	9
子宫直肠窝	9
有支原体	9
无明显诱因出现左下腹	9
左下牙烂	9
脹	9
口服中药调理	9
均未见报告	9
蟹过敏	9
分裂症史	9
肝癌病史	9
四肢红斑伴痒	9
区肿物	9
蛋清	9
无明显诱因下出现脐部渗液	9
口腻	9
吃药控制	9
未行手术	9
低密度脂蛋白胆固醇均升高	9
随情绪波动	9
辣	9
现要求进一步诊治	9
势	9
终	9
晚起间哭闹	9
沙星类过敏	9
救护车	9
痒反复十多年	9
头孢曲松钠	9
头面部撞伤	9
后可见	9
局部皮肤破溃	9
患者今早开始出现腹痛	9
一直口服	9
神志淡漠	9
男方精液检查未见异常	9
丘疹伴痒半月余	9
淡粉	9
蜕膜及	9
阿尔茨海默氏病	9
短赤	9
饭后出现腹痛	9
小时余前开始出现全身皮肤瘙痒并伴有	9
几天来左上后牙牙龈肿痛	9
替普瑞酮	9
肾功能异常	9
按压人中	9
葡	9
今起上腹痛	9
出现上腹疼痛	9
前牙牙肉疼痛	9
发现左肾结石	9
伤口换药	9
分娩一	9
到私人	9
不慎被铁	9
阿奇霉素过敏史	9
以来刷牙	9
面部丘疹	9
无肢体酸楚	9
视野	9
既往有肺结核病史	9
瘫痪	9
弓形虫	9
自觉听力下降	9
前区压迫感	9
平卧位时明显	9
左下后牙折裂	9
自然流产清宫手术	9
沙星类过敏史	9
结肠腺瘤	9
患儿昨晚起发热	9
下腹部阵发性隐痛	9
利君沙	9
右额	9
失眠欠佳	9
见优势卵	9
整形	9
予溴隐亭治疗	9
左下后牙缺失	9
自用药物	9
血及	9
不愿与人交	9
觉下腹坠胀	9
要求拔除智齿	9
行第二	9
伴腰腹	9
少许粘黄痰	9
患者于从	9
胃镜检查提示慢性胃炎	9
诊所治疗	9
食用芒果	9
无明显诱因出现左下腹隐痛	9
责	9
有四肢抽搐	9
警	9
服用退热药后	9
今天起出现	9
人员发现	9
耐受	9
梅毒初筛	9
浸	9
漏斗	9
患儿昨晚间	9
下腹部为主	9
胚胎均存活	9
胎儿染色体快速基因检测提示	9
阴茎起皮疹	9
刚起咳嗽	9
排粘液	9
无明显诱因出现右足疼痛	9
雅	9
咯痰绿色	9
精索静脉	9
较短	9
要求行宫腔镜检查	9
孕囊张力	9
周前起反复咳嗽	9
致右手	9
肤轻松	9
拔火罐	9
性绞痛	9
红色斑丘疹	9
定期在我院行	9
头孢克	9
服用克罗米芬	9
足月顺产一胎	9
药流术后	9
双侧肾盂增宽	9
未服用药物	9
峰	9
予达	9
要求拆除	9
市中医院	9
易善	9
剪	9
温泉	9
稳定斑块	9
及双下肢	9
呈持续性疼痛	9
色斑点多年	9
巾	9
肌苷	9
候	9
为稀烂	9
要求验光	9
与丈夫	9
口服氨茶碱等药物后可缓解	9
后开始出现腹泻	9
行输卵管通水	9
田螺	9
李	9
独	9
妹	9
愈合良好	9
絮状	9
清水样便	9
皮肤划痕症	9
各种	9
民	9
肾炎康复	9
伴轻微瘙痒	9
无效果	9
有肝硬化病史	9
月经过	9
宫腔镜检查未见异常	9
苯巴比妥	9
切诺	9
眨眼	9
患者今日出现头晕	9
三楼	9
曾在我院行冠脉造影	9
皮疹从	9
壳	9
已结束	9
伴腰部不适	9
无明显诱因突然出现头晕	9
为胃内	9
取环术后	9
肾积液	9
安胶囊	9
两小时	9
有老年	9
刚才在家跌倒	9
突感	9
左颜面部起红斑	9
半小时前出现阴道流	9
严格避孕	9
有甲状腺功能亢进	9
左拇活动障碍	9
颈部躯干	9
患者今晚饮酒后出现头晕	9
回院行	9
不慎滑倒	9
塑	9
务	9
腹股沟淋巴结	9
外院抗炎治疗	9
淋巴组织增生	9
氯沙坦钾	9
游戏	9
小时前饮用	9
颈项部	9
睾丸疼痛	9
尿妊娠试验阴性	9
曾于外院行根管治疗	9
小时前出现上腹部	9
腕关节疼痛	9
全身起皮疹伴痒反复	9
在我院行宫颈锥切术	9
左侧颞部	9
小时前起床	9
眼睛充血	9
余次	9
夹板	9
口舌生疮	9
现已愈	9
附件炎症	9
冲击治疗	9
患儿晚起发热	9
卵巢内	9
予甲泼尼龙	9
麻醉药过敏	9
逐	9
含少许痰液	9
荔湾区	9
及早醒为主	9
白癜风	9
肿瘤复发	9
尤为	9
回院拆线	9
挤出	9
毛巾	9
后出汗	9
有慢性荨麻疹	9
尿妊娠	9
精子顶体酶	9
凉席	9
现仍诉	9
无偏侧肢体麻痹	9
肿物切除	9
双侧颞部	9
才能	9
查肝功能	9
有老年痴呆	9
样风团	9
血管瘤于	9
前区压榨	9
下腹部阵发性	9
遂到我院行	9
止住	9
已在外院	9
性肺部	9
齿龈出血	9
年老	9
渐醒	9
发现右下后牙充填体脱落	9
勒	9
巴	9
分钟后自行停止	9
缓慢增多	9
有头孢	9
左腰部起群集性	9
今来我院复诊	9
三天前起	9
同型	9
微刺激	9
当地医院查	9
棉签	9
数天来右下后牙反复	9
摘除术	9
不适症	9
曾自然流产	9
心率增快	9
下颌部外伤	9
半天前觉头晕	9
腮	9
自服必利	9
睾酮	9
仍感头晕	9
发现颈部淋巴结肿大	9
行走歪斜	9
电话	9
状态欠佳	9
的人	9
眼屎	9
子宫颈癌	9
在当地医院予	9
打算	9
少许白色稀痰	9
酒后出现	9
肠化	9
解黄色稀	9
昨晚开始出现阵发性	9
周身疼痛	9
重睑术后	9
枕部疼痛	9
酒味	9
甲状腺过氧化	9
氯雷他定片	9
之前曾用化妆品	9
曾到社区卫生	9
右背部	9
故行	9
色褐色	9
患者诉双耳闷	9
扭伤腰部致疼痛	9
今来院复诊取药	9
宫腔线清	9
对症治疗后好转	9
膀胱超声检查未见异常	9
近一年未行支原体	9
肌瘤病史	9
时被	9
右肾积水	9
宫颈筛查	9
聋哑	9
予口服药治疗	9
及甲功正常	9
男方精液检查提示	9
外院行输卵管造影	9
流产手术后复查	9
胸片提示支气管炎	9
胆石症史	9
曾到本院住院	9
右上后牙冷热刺激痛	9
侧弯	9
傍晚起	9
仍咳黄痰	9
余项	9
部放射痛	9
验尿妊娠实验	9
右臂	9
搀扶	9
感头部不适	9
送来我院急诊	9
广医	9
胎盘低置状态	9
已退烧	9
但感乏力	9
程度轻微	9
地米	9
肾炎等病史	9
行绒毛染色体检查	9
始反复	9
已拔除	9
充血性	9
劝	9
黄褐色斑多年	9
血糖控制好	9
曾去	9
复方甘草合剂	9
用药后复查	9
半天前觉心悸	9
红色风团	9
卵巢巧囊	9
宫肌	9
反复围排卵期	9
舌强言蹇	9
控制不	9
丰	9
外院按	9
诱因出现全身皮疹	9
无头部外伤	9
我院宫腔镜下	9
浸渍	9
无潺	9
无咖啡样物或鲜红色	9
转诊本院	9
妈	9
有头孢过敏史	9
此后开始出现	9
右侧输卵管伞端	9
小时前突然出现头痛	9
所述	9
女方检查	9
有溢奶	9
伴咽喉痛	9
排黄	9
嘴歪	9
前列腺钙化	9
阴毛	9
变深	9
足月剖宫产一女	9
脊髓	9
在中山三	9
行右侧输卵管切除	9
丹红	9
先计划怀孕	9
胸背部皮疹伴	9
有帕金森病	9
不洁性交	9
分别行	9
食指疼痛	9
饭后出现	9
切缘阳性	9
并有鼻塞	9
否认冠心病病史	9
自觉口腔溃烂	9
皮肤痒反复	9
氮	9
两月余	9
阴茎肿物	9
左下后牙烂牙	9
倒卧在地	9
胸部受伤	9
皮肤肿胀	9
妊娠行	9
自诉数月前	9
在社区	9
养老院予	9
目前几个月	9
前额处	9
关节肌肉疼痛	9
章	9
起搏器植入	9
置换术	9
等治疗后症状	9
乙胺丁醇	9
躯干及四肢	9
呈稀烂样	9
未生育	9
宫腔线居	9
避孕套避孕至今	9
曾见胚芽	9
呼车接回我院	9
荼	9
半天前开始出现发热	9
平卧位	9
诱因下出现咳嗽	9
昏迷状	9
于我科拔除	9
因龋坏严重	9
反复出现腹泻	9
曾用药	9
抗炎治疗后症状	9
未会爬	9
黄体酮凝胶	9
糖尿病史及高血压病史	9
补物	9
至本院急诊	9
牙关	9
伪麻	9
出现头部疼痛	9
腹股沟淋巴结肿大	9
病灶清除	9
左下肢完全消肿	9
伴排黑便	9
嘴角歪斜	9
颅脑损伤	9
自觉全身	9
判断	9
伸舌居	9
腹阵发性隐痛	9
踝关节肿痛	9
十年前随月经周期规律性	9
肝病病史	9
在我科行同种异体肾移植术	9
后开始出现发热	9
都有	9
右侧输卵管间质部梗阻	9
一死胎	9
上腹烧	9
伴疲倦纳差	9
有十二指肠球部溃疡	9
沟	9
有新发	9
今日阴道出血	9
咖啡样物或鲜红色	9
送入	9
服用倍他乐克	9
肝功能损害	9
有排卵期	9
均通畅	9
双足趾间脱屑	9
摩擦	9
慢性浅表性胃炎病史	9
无咽喉干	9
就诊予	9
既往曾有类似病史	9
造	9
右耳阻塞感	9
现已停服	9
小时前出现上腹	9
服用消炎药	9
及大	9
周前出现咽痛	9
医院住院治疗	9
年前起反复出现头晕	9
患者今早开始出现咽痛	9
扁	9
擤	9
批	9
左下后牙牙肉肿痛	9
双侧输尿管结石术后	9
后症状可稍缓解	9
收入我院	9
免	9
发现左上后牙充填体脱落	9
曾发	9
右手持物不能	9
怕光	9
肠癌膀胱转移肝转移	9
可翻	9
为黄	9
及三维彩超未见明显异常	9
重度弱精	9
抗感染治疗后症状好转	9
全身起散在风团伴痒	9
五年前	9
现双乳胀	9
自然流产术后	9
左下后牙区疼痛	9
外院考虑	9
先胺类	9
后出现面部红斑	9
常需服西药	9
并倒卧	9
反复腰部疼痛	9
关系密切	9
拜	9
小时前出现上腹胀	9
毕	9
澄清	9
又发作	9
右下牙龈肿痛	9
环丙沙星过敏	9
自己不	9
误入右眼	9
偶有少量	9
后牙区	9
左侧肢体肌力	9
超声引导下	9
鼻塞流黄涕	9
丽珠	9
植入囊胚	9
后症状仍反复	9
着凉后开始出现发热	9
出现头	9
曾在外院门诊	9
创	9
周围皮肤	9
增殖晚期改变子宫内膜	9
逐渐消退	9
粟粒样皮疹	9
慢性肾衰竭肾功能失代偿期	9
患者半天开始出现上腹痛	9
肌营养	9
褪	9
为稀水样蛋花	9
睡眠监测	9
不安全	9
左侧肢体偏瘫	9
呈阵发性加重	9
右下肢起群集性	9
气候剧变	9
无肢体痿弱	9
少量阴道少量	9
性质改变	9
龟	9
仓	9
苏醒	9
左侧胸骨痛	9
左腕部	9
现已熱退	9
患者自觉下	9
牵扯痛	9
左侧肾上腺瘤术后	9
靶向	9
右上后牙咬崩	9
跌	9
伴有少许阴道流血	9
气管支气管炎	9
乳突	9
射频	9
住院诊	9
无明显诱因出现阴道少量	9
痰黄粘痰	9
坡	9
汤丸	9
呼吸深快	9
左侧附睾头	9
自行来	9
治疗后症状稍改善	9
伏	9
脑动脉硬化史及	9
患者自觉右眼异物感	9
性肾炎	9
份	9
曾服用达英	9
双上肢屈曲	9
高雄激素	9
偶有鼻涕	9
乳汁甚	9
体位可	9
偷停	9
几天来右下后牙牙龈肿痛	9
咳痰多	9
小时前再发	9
子宫肌瘤及	9
缘患	9
予抗生素治疗	9
被人撞倒	9
半个月前开始	9
患者于昨天开始出现腹泻	9
膀胱乳	9
分别顺产	9
即送来	9
患者家长诉其右耳	9
肌肉痉挛	9
和阴道流血	9
白色丘疹	9
予摘除送检	9
排黄绿色烂便	9
患者于半天前出现上腹胀	9
胆管	9
糖尿病肾病史	9
角膜	9
豌豆大小	9
莫沙比利	9
食后	9
两天前起	9
右侧肋部	9
双唑泰栓	9
今起皮疹	9
感头昏	9
婴	9
右上肢肿胀	9
建	9
纤	9
双臀部	9
保留	9
症状基本	9
西林类	9
本次月经量不多	9
年前曾	9
脓溢出	9
服用泼尼松	9
以白稀痰	9
白细胞及	9
相互	9
左额	9
确诊慢性肾衰竭尿毒症	9
经量不多	9
遗传病史	9
不慎扭伤右踝	9
向左下腹	9
皮肤科	9
基因检查提示	9
烫伤后	9
化疗后出现	9
脐带扭转	9
痕迹	9
四肢皮肤	9
当地诊所	9
慢性盆腔炎病史	9
治疗好转又发	9
出现左膝关节疼痛	9
恶露淋漓不尽	9
四环素过敏史	9
左拇指外伤	9
拟行人工受孕	9
自服喇叭正露丸后	9
中度混合性	9
今日上午开始	9
既往有抑郁症	9
右手麻	9
乙肝史	9
踏	9
抗炎治疗后好转	9
有类似病情	9
双足起皮疹伴痒数月	9
右下腹胀痛	9
情绪易波动	9
右下后牙冷热刺激敏感	9
右上后牙冷热刺激疼痛	9
淀粉酶	9
前臂外侧	9
特征	9
春节	9
枇杷露	9
我院宫腔镜检查提示子宫内膜	9
左锁骨	9
通液提示阻力	9
与人接触	9
减低	9
二甲双瓜治疗	9
面部起红斑伴痒	9
锥切	9
外耳	9
杀	9
分段	9
用达英来	9
右手震颤	9
粘连松解	9
右乳腺癌	9
丈夫我院精液检查活力	9
今来我科复诊	9
于今晨	9
脱毛	9
自觉双下肢乏力	9
口服中药后	9
有鼻窦炎史	9
痒半天	9
予分离	9
醉酒后	9
斑点多年	9
测得血压	9
棒	9
内膜息肉摘除术	9
面部红斑肿胀	9
右侧卵巢黄体	9
保济口服液	9
未行绒毛检查	9
省中医	9
前额受伤	9
意识清醒	9
小便每晚	9
天前起出现发热	9
自行涂擦药膏后	9
